System,River,ReturnYear,Total_Returns,Label,ReturnsByAgeClass,Age,FW_Winters,Mar_Winters,Euro,GR,GRShort,BroodYear,RecruitsByAgeClass,MarineEntryYear,Total_Recruits,PercOfBrdYr,Total_Spawners_BroodYear,TotRecPerTotSpn
Fraser River,Quesnel,1986,712295,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1979,0,1981,6011,0,511,11.763
Fraser River,Quesnel,1986,712295,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1980,0,1982,2446,0,3176,0.77
Fraser River,Quesnel,1986,712295,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1980,0,1983,2446,0,3176,0.77
Fraser River,Quesnel,1986,712295,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1980,0,1984,2446,0,3176,0.77
Fraser River,Quesnel,1986,712295,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1981,0,1982,9786652,0,748652,13.072
Fraser River,Quesnel,1986,712295,AgeClass_1.3,213188,5,1,3,1.3,5_2,52,1981,213188,1983,9786652,2.18,748652,13.072
Fraser River,Quesnel,1986,712295,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1981,0,1984,9786652,0,748652,13.072
Fraser River,Quesnel,1986,712295,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1982,0,1983,555542,0,39841,13.944
Fraser River,Quesnel,1986,712295,AgeClass_1.2,499074,4,1,2,1.2,4_2,42,1982,499074,1984,555542,89.84,39841,13.944
Fraser River,Quesnel,1986,712295,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1982,0,1985,555542,0,39841,13.944
Fraser River,Quesnel,1986,712295,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1983,0,1984,40412,0,2155,18.753
Fraser River,Quesnel,1986,712295,AgeClass_1.1,33,3,1,1,1.1,3_2,32,1983,33,1985,40412,0.08,2155,18.753
Fraser River,Quesnel,1986,712295,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1984,0,1985,6953,0,6186,1.124
Fraser River,Quesnel,1987,87912,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1980,0,1982,2446,0,3176,0.77
Fraser River,Quesnel,1987,87912,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1981,0,1983,9786652,0,748652,13.072
Fraser River,Quesnel,1987,87912,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1981,0,1984,9786652,0,748652,13.072
Fraser River,Quesnel,1987,87912,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1981,0,1985,9786652,0,748652,13.072
Fraser River,Quesnel,1987,87912,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1982,0,1983,555542,0,39841,13.944
Fraser River,Quesnel,1987,87912,AgeClass_1.3,56312,5,1,3,1.3,5_2,52,1982,56312,1984,555542,10.14,39841,13.944
Fraser River,Quesnel,1987,87912,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1982,0,1985,555542,0,39841,13.944
Fraser River,Quesnel,1987,87912,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1983,0,1984,40412,0,2155,18.753
Fraser River,Quesnel,1987,87912,AgeClass_1.2,31515,4,1,2,1.2,4_2,42,1983,31515,1985,40412,77.98,2155,18.753
Fraser River,Quesnel,1987,87912,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1983,0,1986,40412,0,2155,18.753
Fraser River,Quesnel,1987,87912,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1984,0,1985,6953,0,6186,1.124
Fraser River,Quesnel,1987,87912,AgeClass_1.1,85,3,1,1,1.1,3_2,32,1984,85,1986,6953,1.22,6186,1.124
Fraser River,Quesnel,1987,87912,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1985,0,1986,12545239,0,1349263,9.298
Fraser River,Quesnel,1988,43867,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1981,0,1983,9786652,0,748652,13.072
Fraser River,Quesnel,1988,43867,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1982,0,1984,555542,0,39841,13.944
Fraser River,Quesnel,1988,43867,AgeClass_2.3,156,6,2,3,2.3,6_3,63,1982,156,1985,555542,0.03,39841,13.944
Fraser River,Quesnel,1988,43867,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1982,0,1986,555542,0,39841,13.944
Fraser River,Quesnel,1988,43867,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1983,0,1984,40412,0,2155,18.753
Fraser River,Quesnel,1988,43867,AgeClass_1.3,8864,5,1,3,1.3,5_2,52,1983,8864,1985,40412,21.93,2155,18.753
Fraser River,Quesnel,1988,43867,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1983,0,1986,40412,0,2155,18.753
Fraser River,Quesnel,1988,43867,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1984,0,1985,6953,0,6186,1.124
Fraser River,Quesnel,1988,43867,AgeClass_1.2,6868,4,1,2,1.2,4_2,42,1984,6868,1986,6953,98.78,6186,1.124
Fraser River,Quesnel,1988,43867,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1984,0,1987,6953,0,6186,1.124
Fraser River,Quesnel,1988,43867,AgeClass_0.2,2870,3,0,2,0.2,3_1,31,1985,2870,1986,12545239,0.02,1349263,9.298
Fraser River,Quesnel,1988,43867,AgeClass_1.1,28135,3,1,1,1.1,3_2,32,1985,28135,1987,12545239,0.22,1349263,9.298
Fraser River,Quesnel,1988,43867,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1986,0,1987,2532784,0,181473,13.957
Fraser River,Quesnel,1989,12137705,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1982,0,1984,555542,0,39841,13.944
Fraser River,Quesnel,1989,12137705,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1983,0,1985,40412,0,2155,18.753
Fraser River,Quesnel,1989,12137705,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1983,0,1986,40412,0,2155,18.753
Fraser River,Quesnel,1989,12137705,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1983,0,1987,40412,0,2155,18.753
Fraser River,Quesnel,1989,12137705,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1984,0,1985,6953,0,6186,1.124
Fraser River,Quesnel,1989,12137705,AgeClass_1.3,0,5,1,3,1.3,5_2,52,1984,0,1986,6953,0,6186,1.124
Fraser River,Quesnel,1989,12137705,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1984,0,1987,6953,0,6186,1.124
Fraser River,Quesnel,1989,12137705,AgeClass_0.3,23700,4,0,3,0.3,4_1,41,1985,23700,1986,12545239,0.19,1349263,9.298
Fraser River,Quesnel,1989,12137705,AgeClass_1.2,12137664,4,1,2,1.2,4_2,42,1985,12137664,1987,12545239,96.75,1349263,9.298
Fraser River,Quesnel,1989,12137705,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1985,0,1988,12545239,0,1349263,9.298
Fraser River,Quesnel,1989,12137705,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1986,0,1987,2532784,0,181473,13.957
Fraser River,Quesnel,1989,12137705,AgeClass_1.1,41,3,1,1,1.1,3_2,32,1986,41,1988,2532784,0,181473,13.957
Fraser River,Quesnel,1989,12137705,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1987,0,1988,176592,0,20559,8.59
Fraser River,Quesnel,1990,2716516,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1983,0,1985,40412,0,2155,18.753
Fraser River,Quesnel,1990,2716516,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1984,0,1986,6953,0,6186,1.124
Fraser River,Quesnel,1990,2716516,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1984,0,1987,6953,0,6186,1.124
Fraser River,Quesnel,1990,2716516,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1984,0,1988,6953,0,6186,1.124
Fraser River,Quesnel,1990,2716516,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1985,0,1986,12545239,0,1349263,9.298
Fraser River,Quesnel,1990,2716516,AgeClass_1.3,334171,5,1,3,1.3,5_2,52,1985,334171,1987,12545239,2.66,1349263,9.298
Fraser River,Quesnel,1990,2716516,AgeClass_2.2,17706,5,2,2,2.2,5_3,53,1985,17706,1988,12545239,0.14,1349263,9.298
Fraser River,Quesnel,1990,2716516,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1986,0,1987,2532784,0,181473,13.957
Fraser River,Quesnel,1990,2716516,AgeClass_1.2,2364628,4,1,2,1.2,4_2,42,1986,2364628,1988,2532784,93.36,181473,13.957
Fraser River,Quesnel,1990,2716516,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1986,0,1989,2532784,0,181473,13.957
Fraser River,Quesnel,1990,2716516,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1987,0,1988,176592,0,20559,8.59
Fraser River,Quesnel,1990,2716516,AgeClass_1.1,11,3,1,1,1.1,3_2,32,1987,11,1989,176592,0.01,20559,8.59
Fraser River,Quesnel,1990,2716516,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1988,0,1989,26342,0,27034,0.974
Fraser River,Quesnel,1991,287552,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1984,0,1986,6953,0,6186,1.124
Fraser River,Quesnel,1991,287552,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1985,0,1987,12545239,0,1349263,9.298
Fraser River,Quesnel,1991,287552,AgeClass_2.3,993,6,2,3,2.3,6_3,63,1985,993,1988,12545239,0.01,1349263,9.298
Fraser River,Quesnel,1991,287552,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1985,0,1989,12545239,0,1349263,9.298
Fraser River,Quesnel,1991,287552,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1986,0,1987,2532784,0,181473,13.957
Fraser River,Quesnel,1991,287552,AgeClass_1.3,168115,5,1,3,1.3,5_2,52,1986,168115,1988,2532784,6.64,181473,13.957
Fraser River,Quesnel,1991,287552,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1986,0,1989,2532784,0,181473,13.957
Fraser River,Quesnel,1991,287552,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1987,0,1988,176592,0,20559,8.59
Fraser River,Quesnel,1991,287552,AgeClass_1.2,119437,4,1,2,1.2,4_2,42,1987,119437,1989,176592,67.63,20559,8.59
Fraser River,Quesnel,1991,287552,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1987,0,1990,176592,0,20559,8.59
Fraser River,Quesnel,1991,287552,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1988,0,1989,26342,0,27034,0.974
Fraser River,Quesnel,1991,287552,AgeClass_1.1,0,3,1,1,1.1,3_2,32,1988,0,1990,26342,0,27034,0.974
Fraser River,Quesnel,1991,287552,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1989,0,1990,10641495,0,1870685,5.689
Fraser River,Quesnel,1992,93903,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1985,0,1987,12545239,0,1349263,9.298
Fraser River,Quesnel,1992,93903,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1986,0,1988,2532784,0,181473,13.957
Fraser River,Quesnel,1992,93903,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1986,0,1989,2532784,0,181473,13.957
Fraser River,Quesnel,1992,93903,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1986,0,1990,2532784,0,181473,13.957
Fraser River,Quesnel,1992,93903,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1987,0,1988,176592,0,20559,8.59
Fraser River,Quesnel,1992,93903,AgeClass_1.3,57144,5,1,3,1.3,5_2,52,1987,57144,1989,176592,32.36,20559,8.59
Fraser River,Quesnel,1992,93903,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1987,0,1990,176592,0,20559,8.59
Fraser River,Quesnel,1992,93903,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1988,0,1989,26342,0,27034,0.974
Fraser River,Quesnel,1992,93903,AgeClass_1.2,26342,4,1,2,1.2,4_2,42,1988,26342,1990,26342,100,27034,0.974
Fraser River,Quesnel,1992,93903,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1988,0,1991,26342,0,27034,0.974
Fraser River,Quesnel,1992,93903,AgeClass_0.2,2122,3,0,2,0.2,3_1,31,1989,2122,1990,10641495,0.02,1870685,5.689
Fraser River,Quesnel,1992,93903,AgeClass_1.1,10417,3,1,1,1.1,3_2,32,1989,10417,1991,10641495,0.1,1870685,5.689
Fraser River,Quesnel,1992,93903,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1990,0,1991,3283634,0,487651,6.734
Fraser River,Quesnel,1993,10340029,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1986,0,1988,2532784,0,181473,13.957
Fraser River,Quesnel,1993,10340029,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1987,0,1989,176592,0,20559,8.59
Fraser River,Quesnel,1993,10340029,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1987,0,1990,176592,0,20559,8.59
Fraser River,Quesnel,1993,10340029,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1987,0,1991,176592,0,20559,8.59
Fraser River,Quesnel,1993,10340029,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1988,0,1989,26342,0,27034,0.974
Fraser River,Quesnel,1993,10340029,AgeClass_1.3,0,5,1,3,1.3,5_2,52,1988,0,1990,26342,0,27034,0.974
Fraser River,Quesnel,1993,10340029,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1988,0,1991,26342,0,27034,0.974
Fraser River,Quesnel,1993,10340029,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1989,0,1990,10641495,0,1870685,5.689
Fraser River,Quesnel,1993,10340029,AgeClass_1.2,10339444,4,1,2,1.2,4_2,42,1989,10339444,1991,10641495,97.16,1870685,5.689
Fraser River,Quesnel,1993,10340029,AgeClass_2.1,51,4,2,1,2.1,4_3,43,1989,51,1992,10641495,0,1870685,5.689
Fraser River,Quesnel,1993,10340029,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1990,0,1991,3283634,0,487651,6.734
Fraser River,Quesnel,1993,10340029,AgeClass_1.1,585,3,1,1,1.1,3_2,32,1990,585,1992,3283634,0.02,487651,6.734
Fraser River,Quesnel,1993,10340029,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1991,0,1992,151175,0,46259,3.268
Fraser River,Quesnel,1994,3236300,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1987,0,1989,176592,0,20559,8.59
Fraser River,Quesnel,1994,3236300,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1988,0,1990,26342,0,27034,0.974
Fraser River,Quesnel,1994,3236300,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1988,0,1991,26342,0,27034,0.974
Fraser River,Quesnel,1994,3236300,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1988,0,1992,26342,0,27034,0.974
Fraser River,Quesnel,1994,3236300,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1989,0,1990,10641495,0,1870685,5.689
Fraser River,Quesnel,1994,3236300,AgeClass_1.3,280053,5,1,3,1.3,5_2,52,1989,280053,1991,10641495,2.63,1870685,5.689
Fraser River,Quesnel,1994,3236300,AgeClass_2.2,9408,5,2,2,2.2,5_3,53,1989,9408,1992,10641495,0.09,1870685,5.689
Fraser River,Quesnel,1994,3236300,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1990,0,1991,3283634,0,487651,6.734
Fraser River,Quesnel,1994,3236300,AgeClass_1.2,2946813,4,1,2,1.2,4_2,42,1990,2946813,1992,3283634,89.74,487651,6.734
Fraser River,Quesnel,1994,3236300,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1990,0,1993,3283634,0,487651,6.734
Fraser River,Quesnel,1994,3236300,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1991,0,1992,151175,0,46259,3.268
Fraser River,Quesnel,1994,3236300,AgeClass_1.1,26,3,1,1,1.1,3_2,32,1991,26,1993,151175,0.02,46259,3.268
Fraser River,Quesnel,1994,3236300,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1992,0,1993,29214,0,8901,3.282
Fraser River,Quesnel,1995,436433,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1988,0,1990,26342,0,27034,0.974
Fraser River,Quesnel,1995,436433,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1989,0,1991,10641495,0,1870685,5.689
Fraser River,Quesnel,1995,436433,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1989,0,1992,10641495,0,1870685,5.689
Fraser River,Quesnel,1995,436433,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1989,0,1993,10641495,0,1870685,5.689
Fraser River,Quesnel,1995,436433,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1990,0,1991,3283634,0,487651,6.734
Fraser River,Quesnel,1995,436433,AgeClass_1.3,336236,5,1,3,1.3,5_2,52,1990,336236,1992,3283634,10.24,487651,6.734
Fraser River,Quesnel,1995,436433,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1990,0,1993,3283634,0,487651,6.734
Fraser River,Quesnel,1995,436433,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1991,0,1992,151175,0,46259,3.268
Fraser River,Quesnel,1995,436433,AgeClass_1.2,100196,4,1,2,1.2,4_2,42,1991,100196,1993,151175,66.28,46259,3.268
Fraser River,Quesnel,1995,436433,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1991,0,1994,151175,0,46259,3.268
Fraser River,Quesnel,1995,436433,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1992,0,1993,29214,0,8901,3.282
Fraser River,Quesnel,1995,436433,AgeClass_1.1,1,3,1,1,1.1,3_2,32,1992,1,1994,29214,0,8901,3.282
Fraser River,Quesnel,1995,436433,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1993,0,1994,6851040,0,2620757,2.614
Fraser River,Quesnel,1996,81808,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1989,0,1991,10641495,0,1870685,5.689
Fraser River,Quesnel,1996,81808,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1990,0,1992,3283634,0,487651,6.734
Fraser River,Quesnel,1996,81808,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1990,0,1993,3283634,0,487651,6.734
Fraser River,Quesnel,1996,81808,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1990,0,1994,3283634,0,487651,6.734
Fraser River,Quesnel,1996,81808,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1991,0,1992,151175,0,46259,3.268
Fraser River,Quesnel,1996,81808,AgeClass_1.3,50671,5,1,3,1.3,5_2,52,1991,50671,1993,151175,33.52,46259,3.268
Fraser River,Quesnel,1996,81808,AgeClass_2.2,282,5,2,2,2.2,5_3,53,1991,282,1994,151175,0.19,46259,3.268
Fraser River,Quesnel,1996,81808,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1992,0,1993,29214,0,8901,3.282
Fraser River,Quesnel,1996,81808,AgeClass_1.2,29213,4,1,2,1.2,4_2,42,1992,29213,1994,29214,100,8901,3.282
Fraser River,Quesnel,1996,81808,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1992,0,1995,29214,0,8901,3.282
Fraser River,Quesnel,1996,81808,AgeClass_0.2,282,3,0,2,0.2,3_1,31,1993,282,1994,6851040,0,2620757,2.614
Fraser River,Quesnel,1996,81808,AgeClass_1.1,1642,3,1,1,1.1,3_2,32,1993,1642,1995,6851040,0.02,2620757,2.614
Fraser River,Quesnel,1996,81808,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1994,0,1995,2477091,0,659505,3.756
Fraser River,Quesnel,1997,6446284,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1990,0,1992,3283634,0,487651,6.734
Fraser River,Quesnel,1997,6446284,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1991,0,1993,151175,0,46259,3.268
Fraser River,Quesnel,1997,6446284,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1991,0,1994,151175,0,46259,3.268
Fraser River,Quesnel,1997,6446284,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1991,0,1995,151175,0,46259,3.268
Fraser River,Quesnel,1997,6446284,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1992,0,1993,29214,0,8901,3.282
Fraser River,Quesnel,1997,6446284,AgeClass_1.3,0,5,1,3,1.3,5_2,52,1992,0,1994,29214,0,8901,3.282
Fraser River,Quesnel,1997,6446284,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1992,0,1995,29214,0,8901,3.282
Fraser River,Quesnel,1997,6446284,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1993,0,1994,6851040,0,2620757,2.614
Fraser River,Quesnel,1997,6446284,AgeClass_1.2,6446036,4,1,2,1.2,4_2,42,1993,6446036,1995,6851040,94.09,2620757,2.614
Fraser River,Quesnel,1997,6446284,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1993,0,1996,6851040,0,2620757,2.614
Fraser River,Quesnel,1997,6446284,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1994,0,1995,2477091,0,659505,3.756
Fraser River,Quesnel,1997,6446284,AgeClass_1.1,248,3,1,1,1.1,3_2,32,1994,248,1996,2477091,0.01,659505,3.756
Fraser River,Quesnel,1997,6446284,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1995,0,1996,167306,0,216110,0.774
Fraser River,Quesnel,1998,2666551,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1991,0,1993,151175,0,46259,3.268
Fraser River,Quesnel,1998,2666551,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1992,0,1994,29214,0,8901,3.282
Fraser River,Quesnel,1998,2666551,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1992,0,1995,29214,0,8901,3.282
Fraser River,Quesnel,1998,2666551,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1992,0,1996,29214,0,8901,3.282
Fraser River,Quesnel,1998,2666551,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1993,0,1994,6851040,0,2620757,2.614
Fraser River,Quesnel,1998,2666551,AgeClass_1.3,398551,5,1,3,1.3,5_2,52,1993,398551,1995,6851040,5.82,2620757,2.614
Fraser River,Quesnel,1998,2666551,AgeClass_2.2,4529,5,2,2,2.2,5_3,53,1993,4529,1996,6851040,0.07,2620757,2.614
Fraser River,Quesnel,1998,2666551,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1994,0,1995,2477091,0,659505,3.756
Fraser River,Quesnel,1998,2666551,AgeClass_1.2,2263471,4,1,2,1.2,4_2,42,1994,2263471,1996,2477091,91.38,659505,3.756
Fraser River,Quesnel,1998,2666551,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1994,0,1997,2477091,0,659505,3.756
Fraser River,Quesnel,1998,2666551,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1995,0,1996,167306,0,216110,0.774
Fraser River,Quesnel,1998,2666551,AgeClass_1.1,0,3,1,1,1.1,3_2,32,1995,0,1997,167306,0,216110,0.774
Fraser River,Quesnel,1998,2666551,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1996,0,1997,90690,0,42499,2.134
Fraser River,Quesnel,1999,332450,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1992,0,1994,29214,0,8901,3.282
Fraser River,Quesnel,1999,332450,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1993,0,1995,6851040,0,2620757,2.614
Fraser River,Quesnel,1999,332450,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1993,0,1996,6851040,0,2620757,2.614
Fraser River,Quesnel,1999,332450,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1993,0,1997,6851040,0,2620757,2.614
Fraser River,Quesnel,1999,332450,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1994,0,1995,2477091,0,659505,3.756
Fraser River,Quesnel,1999,332450,AgeClass_1.3,212902,5,1,3,1.3,5_2,52,1994,212902,1996,2477091,8.59,659505,3.756
Fraser River,Quesnel,1999,332450,AgeClass_2.2,470,5,2,2,2.2,5_3,53,1994,470,1997,2477091,0.02,659505,3.756
Fraser River,Quesnel,1999,332450,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1995,0,1996,167306,0,216110,0.774
Fraser River,Quesnel,1999,332450,AgeClass_1.2,119078,4,1,2,1.2,4_2,42,1995,119078,1997,167306,71.17,216110,0.774
Fraser River,Quesnel,1999,332450,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1995,0,1998,167306,0,216110,0.774
Fraser River,Quesnel,1999,332450,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1996,0,1997,90690,0,42499,2.134
Fraser River,Quesnel,1999,332450,AgeClass_1.1,0,3,1,1,1.1,3_2,32,1996,0,1998,90690,0,42499,2.134
Fraser River,Quesnel,1999,332450,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1997,0,1998,4692773,0,1858737,2.525
Fraser River,Quesnel,2000,116213,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1993,0,1995,6851040,0,2620757,2.614
Fraser River,Quesnel,2000,116213,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1994,0,1996,2477091,0,659505,3.756
Fraser River,Quesnel,2000,116213,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1994,0,1997,2477091,0,659505,3.756
Fraser River,Quesnel,2000,116213,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1994,0,1998,2477091,0,659505,3.756
Fraser River,Quesnel,2000,116213,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1995,0,1996,167306,0,216110,0.774
Fraser River,Quesnel,2000,116213,AgeClass_1.3,48228,5,1,3,1.3,5_2,52,1995,48228,1997,167306,28.83,216110,0.774
Fraser River,Quesnel,2000,116213,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1995,0,1998,167306,0,216110,0.774
Fraser River,Quesnel,2000,116213,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1996,0,1997,90690,0,42499,2.134
Fraser River,Quesnel,2000,116213,AgeClass_1.2,67906,4,1,2,1.2,4_2,42,1996,67906,1998,90690,74.88,42499,2.134
Fraser River,Quesnel,2000,116213,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1996,0,1999,90690,0,42499,2.134
Fraser River,Quesnel,2000,116213,AgeClass_0.2,1589,3,0,2,0.2,3_1,31,1997,1589,1998,4692773,0.03,1858737,2.525
Fraser River,Quesnel,2000,116213,AgeClass_1.1,79,3,1,1,1.1,3_2,32,1997,79,1999,4692773,0,1858737,2.525
Fraser River,Quesnel,2000,116213,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1998,0,1999,4739875,0,1179252,4.019
Fraser River,Quesnel,2001,4381602,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1994,0,1996,2477091,0,659505,3.756
Fraser River,Quesnel,2001,4381602,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1995,0,1997,167306,0,216110,0.774
Fraser River,Quesnel,2001,4381602,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1995,0,1998,167306,0,216110,0.774
Fraser River,Quesnel,2001,4381602,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1995,0,1999,167306,0,216110,0.774
Fraser River,Quesnel,2001,4381602,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1996,0,1997,90690,0,42499,2.134
Fraser River,Quesnel,2001,4381602,AgeClass_1.3,19609,5,1,3,1.3,5_2,52,1996,19609,1998,90690,21.62,42499,2.134
Fraser River,Quesnel,2001,4381602,AgeClass_2.2,3175,5,2,2,2.2,5_3,53,1996,3175,1999,90690,3.5,42499,2.134
Fraser River,Quesnel,2001,4381602,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1997,0,1998,4692773,0,1858737,2.525
